Event,Site,Date,Round,White,Black,Result,UTCDate,UTCTime,WhiteElo,BlackElo,WhiteRatingDiff,BlackRatingDiff,ECO,Opening,TimeControl,Termination,Moves,NumMoves
Rated Bullet game,https://lichess.org/N9MUSjiz,2025.07.01,-,BFC18,Sakanelli,0-1,2025.07.01,00:00:08,2860,2886,-5,+5,B01,Scandinavian Defense: Mieses-Kotroc Variation,60+0,Normal,1. e4 1... d5 2. exd5 2... Qxd5 3. Nc3 3... Qe6+ 4. Be2 4... Qg6 5. Bf3 5... Nc6 6. Nge2 6... e5 7. O-O 7... Bd7 8. d4 8... O-O-O 9. d5 9... Nce7 10. Ng3 10... f5 11. Be2 11... f4 12. Bd3 12... Qf7 13. Nge4 13... Nxd5 14. Ng5 14... Qe7 15. Nxh7 15... Nxc3 16. bxc3 16... Qh4 17. g3 17... Qh3 18. Qe2 18... Bc6 19. f3 19... Bc5+,19
Rated Bullet game,https://lichess.org/LAvwbpNY,2025.07.01,-,BJ_Abugharbieh,LoloNiMagnus,0-1,2025.07.01,00:00:08,2172,2117,-6,+7,C01,French Defense: Exchange Variation,60+0,Normal,1. e4 1... e6 2. Nf3 2... d5 3. exd5 3... exd5 4. d4 4... Nf6 5. c4 5... Bd6 6. Nc3 6... c6 7. cxd5 7... cxd5 8. Bb5+ 8... Nc6 9. O-O 9... O-O 10. Re1 10... Bg4 11. Bg5 11... Be7 12. h3 12... Bh5 13. Qd3 13... Bg6 14. Qd2 14... a6 15. Ba4 15... Re8 16. Bb3 16... Ne4 17. Nxe4 17... Bxe4 18. Bc2 18... Bxc2 19. Bxe7 19... Rxe7 20. Qxc2 20... Rxe1+ 21. Rxe1 21... Qd7 22. Qd3 22... Re8 23. a3 23... h6 24. Kh1 24... b5 25. Kg1 25... Na5 26. b4 26... Nc4 27. Ne5 27... Qc7 28. Nxc4 28... Rxe1+,28
Rated Bullet game,https://lichess.org/1LSbXSvb,2025.07.01,-,aydind,Russsjr,1-0,2025.07.01,00:00:08,1259,1292,+7,-6,B00,Owen Defense,60+0,Time forfeit,1. e4 1... b6 2. d4 2... Bb7 3. d5 3... e6 4. c4 4... exd5 5. cxd5 5... Bb4+ 6. Nc3 6... Qe7 7. a3 7... Qxe4+ 8. Be3 8... Bxc3+ 9. bxc3 9... Qxd5 10. Qg4 10... Nc6 11. Qxg7 11... Qe5 12. Qxe5+ 12... Nxe5 13. Bd4 13... f6 14. f4 14... Nc6 15. Bc4 15... O-O-O 16. Bxg8 16... Rhxg8 17. Bxf6 17... Rdf8 18. Bd4 18... Nxd4 19. cxd4 19... Bxg2 20. Kf2 20... Bxh1 21. Nf3 21... Bxf3 22. Kxf3 22... Rf7 23. Re1 23... Rgf8 24. Re4 24... d5 25. Re8+ 25... Rxe8 26. Kg4 26... Re4 27. Kg5 27... Rexf4 28. Kh6,27
Rated Bullet game,https://lichess.org/ImyyTjJz,2025.07.01,-,JulioCesarSolis,dan_burlan,0-1,2025.07.01,00:00:08,2016,2069,-5,+7,B10,Caro-Kann Defense,60+0,Normal,1. e4 1... c6 2. Nf3 2... d5 3. exd5 3... cxd5 4. d4 4... Bg4 5. Bd3 5... Nf6 6. h3 6... Bh5 7. Nbd2 7... Nc6 8. Nf1 8... e6 9. c3 9... Bd6 10. Ng3 10... Bg6 11. Bg5 11... Bxg3 12. fxg3 12... h6 13. Be3 13... Bxd3 14. Qxd3 14... Qb6 15. O-O-O 15... a5 16. a3 16... Rc8 17. Bf4 17... a4 18. Ne5 18... Na5 19. g4 19... Nc4 20. Qc2 20... Nxe5 21. Bxe5 21... Ne4 22. Rhf1 22... f6 23. Bh2 23... O-O 24. h4 24... Rc6 25. g5 25... hxg5 26. hxg5 26... Nxg5 27. Bf4 27... Ne4 28. g4 28... Rfc8 29. g5 29... Nxc3 30. Qxa4 30... Nxa4+ 31. Kd2 31... Qxb2+ 32. Ke3 32... Rc3+ 33. Rd3 33... Rxd3+ 34. Kxd3 34... Qc2+ 35. Ke3 35... Nc3 36. Kf3 36... Qe4+ 37. Kg4 37... fxg5 38. Kxg5 38... Qf5+ 39. Kh4 39... g5+ 40. Kg3 40... gxf4+ 41. Rxf4 41... Ne2+ 42. Kf3 42... Qxf4+ 43. Kxe2 43... Rc2+ 44. Kd3 44... Qd2#,44
Rated Bullet game,https://lichess.org/gpwGKOaB,2025.07.01,-,ICHmagNAHRUNG,bepm,1-0,2025.07.01,00:00:08,1540,1538,+6,-6,C41,Philidor Defense,60+0,Time forfeit,1. e4 1... e5 2. Nf3 2... d6 3. c3 3... Nc6 4. d4 4... exd4 5. cxd4 5... Qf6 6. d5 6... Nce7 7. Bb5+ 7... c6 8. dxc6 8... bxc6 9. Ba4 9... Bd7 10. Qc2 10... Rc8 11. O-O 11... Ng6 12. Re1 12... Be7 13. Nc3 13... Nh6 14. Be3 14... O-O 15. Bxa7 15... Ra8 16. Bb6 16... Rfb8 17. Be3 17... Ne5 18. Bxh6 18... gxh6 19. Nxe5 19... dxe5 20. b3 20... Bb4 21. Rac1 21... Kh8 22. Red1 22... Be8 23. Qe2 23... Rd8 24. Rxd8 24... Rxd8 25. Qc4 25... Bf8 26. h3 26... Rb8 27. Ne2 27... Rc8 28. Ng3 28... Bd7 29. Nf5 29... Be6 30. Bxc6 30... Bxc4 31. Rxc4 31... Qxc6 32. Nxh6,31
Rated Bullet game,https://lichess.org/aqyF0jQZ,2025.07.01,-,vikeey,baron,1-0,2025.07.01,00:00:08,2013,2006,+5,-6,B10,Caro-Kann Defense: Hillbilly Attack,60+0,Time forfeit,1. e4 1... c6 2. Bc4 2... g6 3. d4 3... Bg7 4. d5 4... Qb6 5. Nc3 5... cxd5 6. Nxd5 6... Qd4 7. Qxd4 7... Bxd4 8. Nc7+ 8... Kd8 9. Nxa8 9... Nc6 10. Bf4 10... e5 11. Bg3 11... Bxb2 12. Rb1 12... Bc3+ 13. Kf1 13... Nd4 14. Nf3 14... Nxc2 15. Ke2 15... Nd4+ 16. Nxd4 16... Bxd4 17. Rhc1 17... Ne7 18. Bxf7 18... Rf8 19. Bd5 19... Nxd5 20. exd5 20... d6 21. Nc7 21... Bc5 22. Nb5 22... a6 23. Nc3 23... Bd4 24. f3 24... g5 25. Ne4 25... g4 26. Bf2 26... gxf3+ 27. gxf3 27... Bxf2 28. Nxf2 28... e4 29. Nxe4 29... Re8 30. Kd3 30... Bf5 31. Rxb7 31... Bxe4+ 32. fxe4 32... Rg8 33. Rcc7 33... Rg2 34. Kd4 34... Rd2+ 35. Ke3 35... Rxh2 36. Rg7 36... Rh3+ 37. Kd4 37... Kc8 38. Rbf7 38... Rf3 39. Rxf3,38
Rated Bullet game,https://lichess.org/5Te9hpLS,2025.07.01,-,HulksRage,mynameishidaddy,0-1,2025.07.01,00:00:08,1686,1740,-5,+5,A00,Mieses Opening,60+0,Time forfeit,1. d3 1... d5 2. Nd2 2... e5 3. b3 3... c5 4. Bb2 4... Nc6 5. Rb1 5... Bd6 6. c3 6... f6 7. a3 7... Nge7 8. a4 8... O-O 9. Ngf3 9... a6 10. Nh4 10... Bg4 11. h3 11... Bh5 12. g4 12... Bg6 13. Bg2 13... e4 14. dxe4 14... dxe4 15. Nxe4 15... Bxe4 16. Bxe4 16... Ng6 17. Nxg6 17... hxg6 18. f3 18... Qe7 19. Qd5+ 19... Kh8 20. h4 20... Bg3+ 21. Kf1 21... f5 22. Bd3 22... fxg4 23. Rg1 23... gxf3 24. Rxg3 24... fxe2+ 25. Ke1 25... Rf1+ 26. Kd2 26... e1=Q+ 27. Rxe1 27... Qxe1+ 28. Kc2 28... Qxg3 29. Bxf1 29... Qf2+ 30. Qd2 30... Qxf1 31. c4 31... Qf7 32. Qc3 32... Kg8 33. Qxg7+ 33... Qxg7 34. Bxg7 34... Kxg7 35. Kd3 35... Rf8 36. Ke4 36... Rf5 37. b4 37... cxb4 38. c5 38... Kh6 39. a5 39... Kh5,39
Rated Bullet game,https://lichess.org/aT3D0y6t,2025.07.01,-,Chess_is_Passion23,LucaND,1-0,2025.07.01,00:00:08,2333,2278,+4,-5,A00,Van't Kruijs Opening,60+0,Time forfeit,1. e3 1... c6 2. Nf3 2... d6 3. d4 3... g6 4. Bd3 4... Bg7 5. O-O 5... Nf6 6. Nbd2 6... O-O 7. c4 7... Nbd7 8. e4 8... e5 9. d5 9... c5 10. Ne1 10... Ne8 11. a3 11... f5 12. b4 12... f4 13. f3 13... g5 14. Be2 14... Nef6 15. Nd3 15... b6 16. Rf2 16... Qe8 17. h3 17... Qg6 18. a4 18... h5 19. a5 19... cxb4 20. axb6 20... Nc5 21. Nxc5 21... dxc5 22. Rxa7 22... Bxh3 23. gxh3 23... g4 24. fxg4 24... hxg4 25. Bxg4 25... Nh5 26. Rg2 26... Ng3 27. Nf3 27... Qxb6 28. Rxg7+ 28... Kxg7 29. Nxe5 29... Ra1 30. Be6 30... b3 31. Qg4+ 31... Kf6 32. Nd7+ 32... Ke7 33. Nxb6 33... b2 34. Rxb2 34... Rxc1+ 35. Kh2 35... Rh1+ 36. Kg2 36... Ra8 37. Qh4+ 37... Kd6 38. Qxf4+,37
Rated Bullet game,https://lichess.org/7eYaeOf6,2025.07.01,-,xwpty,visiondlm,1-0,2025.07.01,00:00:08,2082,2083,+6,-5,A00,Grob Opening,60+0,Time forfeit,1. g4 1... c5 2. Bg2 2... Nc6 3. c4 3... d6 4. h3 4... h5 5. gxh5 5... Rxh5 6. Nc3 6... Nf6 7. d3 7... Rh8 8. e4 8... Be6 9. f4 9... Nd4 10. f5 10... Bc8 11. Nf3 11... Qc7 12. Nxd4 12... cxd4 13. Ne2 13... e5 14. Bg5 14... Be7 15. Bxf6 15... Bxf6 16. O-O 16... Ke7 17. b4 17... Bd7 18. b5 18... b6 19. a4 19... Rh6 20. Kh2 20... Rah8 21. Ng3 21... g6 22. fxg6 22... fxg6 23. Rxf6 23... Kxf6 24. Qf3+ 24... Ke7 25. Nf5+ 25... gxf5 26. exf5 26... Kf6 27. Rf1 27... Qc8 28. Qd5 28... Qf8 29. a5 29... Bxf5 30. Be4 30... Rxh3+ 31. Kg2 31... Qg7+ 32. Kf2 32... Rh2+ 33. Ke1 33... Qg3+ 34. Kd1 34... Rd2+ 35. Kxd2 35... Qe3+ 36. Kc2 36... Rh2+ 37. Kb3,36
Rated Rapid game,https://lichess.org/iDudyak1,2025.07.01,-,shadynasty87,abdtal26,1/2-1/2,2025.07.01,00:00:08,2032,2023,+0,+1,C26,"Bishop's Opening: Vienna Hybrid, Spielmann Attack",600+0,Normal,1. e4 1... e5 2. Nc3 2... Nf6 3. Bc4 3... Bc5 4. d3 4... h5 5. Bg5 5... Bxf2+ 6. Kxf2 6... Ng4+ 7. Kf1 7... Qxg5 8. Qf3 8... Ne3+ 9. Kf2 9... Nxc4 10. dxc4 10... Nc6 11. Nd5 11... Nd4 12. Qd3 12... O-O 13. Nxc7 13... f5 14. Nf3 14... Nxf3 15. gxf3 15... Qh4+ 16. Ke2 16... fxe4 17. Qxe4 17... Qh3 18. Nxa8 18... d5 19. Qxd5+ 19... Be6 20. Qe4 20... Rxa8 21. Rag1 21... Rc8 22. Rg3 22... Qf5 23. Qxf5 23... Bxf5 24. b3 24... Bxc2 25. Rg5 25... e4 26. fxe4 26... Bxe4 27. Rhg1 27... Re8 28. Rxg7+ 28... Kh8 29. Kd2 29... Rd8+ 30. Kc3 30... Rd3+ 31. Kb4 31... h4 32. R7g4 32... a5+ 33. Kxa5 33... b6+ 34. Kxb6 34... Rd6+ 35. Kc5 35... Rc6+ 36. Kd4 36... Bh7 37. Rxh4 37... Rd6+ 38. Kc3 38... Rd3+ 39. Kb4 39... Rxb3+ 40. axb3,39
Rated Rapid game,https://lichess.org/cntXJvid,2025.07.01,-,ricuchi,adamooooo,1-0,2025.07.01,00:00:08,1985,1918,+5,-5,B10,Caro-Kann Defense: Accelerated Panov Attack,600+0,Normal,1. e4 1... c6 2. c4 2... d5 3. cxd5 3... cxd5 4. e5 4... e6?! 5. d4 5... Bb4+?! 6. Nc3 6... Bxc3+ 7. bxc3 7... Ne7 8. Bd3 8... O-O 9. Nf3 9... Ng6?! 10. Bd2 10... f6 11. exf6?! 11... Rxf6? 12. O-O?! 12... Rf8? 13. Rb1? 13... Nd7? 14. Ng5 14... Nf6 15. Re1 15... Qd6 16. c4 16... dxc4 17. Bxc4 17... Nd5 18. Qh5 18... h6? 19. Nf3?? 19... Ngf4 20. Qh4 20... a5?! 21. Ne5 21... Nxg2? 22. Kxg2 22... Bd7? 23. Rxb7 23... Bc6?? 24. Nxc6?? 24... Qxc6 25. Kg1?? 25... Qxb7 26. Rxe6 26... Kh7?? 27. Qe4+ 27... Kh8 28. Bxd5 28... Qf7?? 29. Rxh6+ 29... gxh6 30. Bxf7 30... Rxf7 31. Bxh6 31... Raa7 32. Qe5+ 32... Kg8 33. Be3 33... Rfe7 34. Qb8+ 34... Kh7 35. Kf1 35... Rab7 36. Qd6 36... Rg7 37. Qd5 37... Rb1+ 38. Ke2 38... Rb2+ 39. Kd3 39... a4 40. Qe4+ 40... Kg8 41. Qa8+ 41... Kh7 42. Qxa4 42... Rbb7 43. d5 43... Rg2? 44. Qe4+ 44... Rg6 45. Qh4+ 45... Kg8 46. Qd8+ 46... Kh7 47. Bd4 47... Kh6? 48. Qh4#,47
Rated Rapid game,https://lichess.org/rklcWJE2,2025.07.01,-,bajonista,alpkankntl,1-0,2025.07.01,00:00:08,1171,1195,+6,-7,C68,"Ruy Lopez: Exchange Variation, Lutikov Variation",600+0,Normal,1. e4 1... e5 2. Nf3 2... Nc6 3. Bb5 3... a6 4. Bxc6 4... bxc6 5. d3 5... Bc5 6. Nxe5 6... Qf6 7. Nf3 7... d5 8. Bg5 8... Qg6 9. exd5 9... cxd5 10. Qe2+ 10... Be6 11. O-O 11... h6 12. Bh4 12... Bd6 13. Ne5 13... Bxe5 14. Qxe5 14... Kd7 15. Nc3 15... Bh3 16. Qxd5+ 16... Kc8 17. Qd8+ 17... Kb7 18. Qd5+ 18... Kb8 19. Bg3 19... Nf6 20. Qc5 20... Bf5 21. Qxc7#,20
Rated Rapid game,https://lichess.org/BYzm9jCN,2025.07.01,-,MocoJ,Jordi1961,1-0,2025.07.01,00:00:08,1270,1330,+7,-7,C41,Philidor Defense,600+0,Normal,1. e4 1... e5 2. Nf3 2... d6 3. Bc4 3... Bg4 4. h3 4... Bxf3 5. Qxf3 5... Qf6? 6. Qxf6? 6... Nxf6 7. O-O?! 7... Nbd7?! 8. d3 8... Be7 9. Bg5 9... O-O 10. Nd2 10... h6 11. Bh4 11... g5 12. Bg3 12... h5 13. h4 13... g4 14. Rfe1 14... a6 15. c3 15... b5 16. Bb3 16... c5 17. d4?! 17... cxd4 18. cxd4 18... exd4 19. Rad1 19... Ne5 20. Nf1 20... d3 21. Ne3 21... Rac8 22. Bxe5 22... dxe5 23. Rxd3 23... Nxe4?? 24. Nf5 24... Bb4? 25. Rxe4 25... Rc1+ 26. Rd1 26... Rxd1+ 27. Bxd1 27... a5 28. Rxe5 28... f6 29. Rxb5 29... Rd8 30. Bb3+ 30... Kh7 31. Ng3 31... Kh6 32. Nf5+ 32... Kg6 33. Ne3 33... Rd2 34. Nc4 34... Re2 35. f3?? 35... gxf3?? 36. gxf3 36... Re1+ 37. Kf2 37... Rh1 38. Kg3 38... Rg1+ 39. Kh3 39... Rf1 40. Nd2?? 40... Rf2?? 41. Ne4 41... Rxf3+ 42. Kg2 42... Re3 43. Bd5 43... Re2+ 44. Kf3 44... Rxb2 45. Rb6 45... Rh2 46. Rxf6+ 46... Kg7 47. Rf7+ 47... Kh8?? 48. Kg3?? 48... Rc2 49. Nf6? 49... Rc3+?? 50. Kf4?? 50... Bd6+?? 51. Ke4?? 51... Rg3?? 52. Rh7#,51
Rated Rapid game,https://lichess.org/wlDeQx3d,2025.07.01,-,TwistedFlax,DecoArt,0-1,2025.07.01,00:00:08,1848,1834,-6,+6,D00,Queen's Pawn Game: Chigorin Variation,600+0,Normal,1. d4 1... d5 2. Nc3 2... c6 3. Bf4 3... e6 4. e3 4... Nd7 5. Nf3 5... h6 6. Bd3 6... Be7 7. Qe2 7... g5 8. Bg3 8... Bf6 9. O-O-O 9... g4 10. Ne5 10... Nxe5 11. Bxe5 11... Bxe5 12. dxe5 12... h5 13. f4 13... Qh4 14. g3 14... Qd8 15. Rhf1 15... Ne7 16. e4 16... d4 17. Na4 17... b5 18. Nc5 18... Qa5 19. a3 19... b4 20. Nb3 20... Qb6 21. a4 21... a5 22. Qf2 22... c5 23. Bb5+ 23... Kf8 24. Nd2 24... Bb7 25. Rde1 25... Qd8 26. Nc4 26... d3 27. Nd6 27... Ba6 28. Bxa6 28... Rxa6 29. cxd3 29... Qd7 30. Qc2 30... Qc6 31. Kb1 31... Rb6 32. Rd1 32... b3 33. Qc4 33... Rb4 34. Qd5,33
Rated Rapid game,https://lichess.org/xtSH3ei7,2025.07.01,-,EngHaitham22,BaBrahim1,1-0,2025.07.01,00:00:08,1673,1663,+6,-6,A08,Zukertort Opening: Reversed Grünfeld,600+0,Normal,1. d4 1... Nf6 2. Nf3 2... d5 3. g3 3... c5 4. Bg2 4... Nc6 5. c3 5... Bg4 6. O-O 6... cxd4 7. Nxd4 7... e6 8. Re1 8... Nxd4 9. Qxd4 9... b6 10. Bg5 10... Bc5 11. Bxf6 11... gxf6 12. Qxg4,11
Rated Rapid game,https://lichess.org/CR5VmcWr,2025.07.01,-,Gopinath1987,blhsn,0-1,2025.07.01,00:00:08,1039,969,-7,+6,C20,King's Pawn Game: Leonardis Variation,600+0,Normal,1. e4 1... e5 2. d3 2... Nc6 3. a3 3... Bc5 4. Nc3 4... Nf6 5. Bg5 5... O-O 6. Nf3 6... h6 7. Bxf6 7... Qxf6 8. Qe2 8... d6 9. O-O-O 9... Bg4 10. b4 10... Nd4 11. Nxd4 11... Bxe2 12. Ndxe2 12... Bxf2 13. Nd5 13... Qh4 14. Nxc7 14... Rac8 15. Nd5 15... b5 16. Ne7+ 16... Qxe7,16
Rated Rapid game,https://lichess.org/k3xIrYIp,2025.07.01,-,Rockwell2001,Q5150,0-1,2025.07.01,00:00:08,742,780,-5,+6,C00,French Defense: Two Knights Variation,600+0,Normal,1. e4 1... e6 2. Nc3 2... d5 3. Nf3 3... c6 4. d4 4... b5 5. exd5 5... cxd5 6. Ne5 6... f6 7. Ng4 7... f5 8. Ne5 8... a6 9. Qh5+ 9... g6 10. Qf3 10... Bd7 11. Bd3 11... Nc6 12. O-O 12... Nxd4 13. Qg3 13... Nxc2 14. Rb1 14... Nd4 15. Re1 15... Bd6 16. Nxd7 16... Bxg3 17. hxg3 17... Qxd7 18. Be3 18... Nc6 19. Re2 19... Nf6 20. Rbe1 20... d4 21. Bg5 21... dxc3 22. bxc3 22... Qxd3 23. Rxe6+ 23... Kd8 24. Bxf6+ 24... Kd7 25. Bxh8 25... Rxh8 26. R1e3 26... Qc2 27. Re2 27... Qb1+ 28. Re1 28... Qc2 29. R1e2 29... Qxc3 30. R2e3 30... Qd2 31. Re2 31... Qa5 32. R6e3 32... Nd4 33. Re7+ 33... Kd6 34. Kf1 34... Nxe2 35. Rxe2 35... Rc8 36. Rd2+ 36... Ke7 37. Re2+ 37... Kf7 38. Rd2 38... Re8 39. Rd7+ 39... Kf6 40. Rd6+ 40... Kg5 41. Rd1 41... Qxa2 42. Rc1 42... Qe2+ 43. Kg1 43... Kg4 44. f3+ 44... Kh5 45. g4+ 45... fxg4 46. fxg4+ 46... Kxg4 47. Rf1 47... Qxf1+ 48. Kxf1 48... b4 49. Kf2 49... b3 50. g3 50... b2 51. Kg2 51... b1=Q 52. Kf2 52... a5 53. Kg2 53... a4 54. Kf2 54... a3 55. Kg2 55... a2 56. Kf2 56... a1=Q 57. Kg2 57... Qbb2#,57
Rated Rapid game,https://lichess.org/7HXxNZtI,2025.07.01,-,cakeWalk85,Twiny79,1/2-1/2,2025.07.01,00:00:08,1902,1897,+0,+0,B21,"Sicilian Defense: Smith-Morra Gambit Declined, Center Formation",600+0,Normal,1. e4 1... c5 2. c3 2... e5 3. d4 3... cxd4 4. cxd4 4... exd4 5. Qxd4 5... a6 6. Nf3 6... Nc6 7. Qd1 7... Nf6 8. Nc3 8... Bb4 9. e5 9... Qe7 10. Bf4? 10... O-O? 11. a3 11... Bxc3+ 12. bxc3 12... Nh5 13. Bg5 13... f6 14. Bh4? 14... Nxe5 15. Qd5+ 15... Kh8? 16. Nxe5? 16... Qxe5+? 17. Qxe5 17... fxe5 18. Bd3? 18... d5 19. O-O 19... Nf4 20. Bc2? 20... Bf5?! 21. Bb3? 21... Be6? 22. Bg3? 22... Ne2+ 23. Kh1 23... Nxg3+ 24. hxg3 24... Rac8 25. Rac1 25... b5?! 26. Rfe1 26... e4 27. f3 27... Bg8? 28. fxe4 28... dxe4 29. Bxg8 29... Kxg8 30. Rxe4 30... Rf2 31. Re6? 31... Ra8? 32. c4 32... bxc4 33. Rxc4 33... h6 34. Ra4 34... a5 35. Re5 35... Rb8 36. Raxa5 36... Rbb2 37. Rh5 37... Rxg2 38. Rab5?? 38... Ra2?? 39. Rb3 39... Rgd2 40. Rb1 40... Rxa3 41. g4?? 41... Ra4 42. g5 42... hxg5?? 43. Rxg5 43... Rh4+ 44. Kg1 44... Rdh2 45. Rgb5 45... Rh1+ 46. Kg2 46... Rxb1 47. Rxb1 47... g5 48. Kg3 48... Kg7 49. Rb6 49... Rf4 50. Rc6 50... Rf6 51. Rxf6 51... Kxf6 52. Kg4 52... Kg6 53. Kg3 53... Kf5 54. Kf3 54... g4+ 55. Kg3 55... Kg5 56. Kg2 56... Kf4 57. Kf2 57... g3+ 58. Kg2 58... Kg4 59. Kg1 59... Kh3 60. Kh1 60... Kg4 61. Kg2 61... Kf4 62. Kg1 62... Ke3 63. Kg2 63... Kf4 64. Kg1 64... Kf3 65. Kf1 65... Ke4 66. Kg2 66... Kf4 67. Kg1 67... Kf3 68. Kf1 68... Kg4 69. Kg2 69... Kf4,69
Rated Rapid game,https://lichess.org/ks6EmdCG,2025.07.01,-,Bubby6942,jslonim,1-0,2025.07.01,00:00:08,1580,1543,+6,-5,C30,King's Gambit Declined: Petrov's Defense,600+0,Normal,1. e4 1... e5 2. f4?! 2... Nf6 3. fxe5 3... Nxe4 4. Nf3 4... d6 5. exd6?! 5... Bxd6 6. Bc4 6... Bg4?! 7. O-O 7... Bc5+?! 8. Kh1 8... Nf2+?? 9. Rxf2 9... Bxf2 10. Nc3?? 10... O-O 11. Qf1 11... Bxf3 12. Qxf2 12... Bc6? 13. d3? 13... Nd7 14. Qg3 14... Qf6 15. Bg5 15... Qe5 16. Bf4 16... Qh5 17. Rf1?! 17... Rae8 18. Bxc7 18... Qe2?? 19. Nxe2,18
Rated Rapid game,https://lichess.org/wLTCX9SA,2025.07.01,-,glitch_d,ssatoshinakamoto,0-1,2025.07.01,00:00:08,1505,1478,-6,+7,C40,King's Pawn Game: Damiano Defense,600+0,Normal,1. e4 1... e5 2. Nf3 2... f6 3. Bc4 3... Nc6 4. d4 4... Bb4+ 5. c3 5... Ba5 6. dxe5 6... fxe5 7. Nxe5 7... Nxe5 8. Qh5+ 8... Ng6 9. Qxa5 9... N8e7 10. O-O 10... Nc6 11. Qh5 11... Qe7 12. Re1 12... Ne5 13. Bb3 13... Nd3 14. Bg5 14... Qe5 15. Rd1 15... Qxe4 16. Bc2 16... Nf4 17. Bxe4 17... Nxh5 18. Re1 18... O-O 19. Bxg6 19... hxg6 20. Nd2 20... d6 21. Re3 21... Rf5 22. Re8+ 22... Kh7 23. Nf3 23... b6 24. h3 24... Bb7 25. Rxa8 25... Bxa8 26. g4 26... Rxf3 27. gxh5 27... Rxh3,27
Rated Rapid game,https://lichess.org/eDJ4lalp,2025.07.01,-,harpchord,mpchss,0-1,2025.07.01,00:00:08,1333,1410,-4,+4,B01,Scandinavian Defense,600+0,Normal,1. e4 1... d5 2. Nc3?! 2... d4 3. Nce2 3... e5 4. d3 4... Bg4 5. h3 5... Bxe2 6. Bxe2 6... c6 7. f4?! 7... Qa5+? 8. Bd2 8... Bb4 9. fxe5?! 9... Nd7?! 10. Nf3 10... f6? 11. exf6 11... Ngxf6 12. Nxd4 12... O-O-O? 13. c3 13... Bc5 14. Nb3?? 14... Qb6?? 15. Nxc5 15... Qxc5 16. Bg4? 16... Rhf8 17. Bxd7+ 17... Nxd7 18. Rf1?? 18... Rxf1+ 19. Kxf1 19... Rf8+ 20. Qf3 20... Rxf3+ 21. gxf3 21... Ne5 22. d4 22... Qb5+ 23. Kg2?? 23... Qe2+ 24. Kg3 24... Qxf3+ 25. Kh4 25... Qxe4+ 26. Kg3 26... Qd3+ 27. Kf4 27... Ng6+ 28. Kg4 28... Qe2+ 29. Kg3 29... Qd3+ 30. Kg4 30... Qe2+ 31. Kg3 31... Qxd2 32. h4 32... Qf4+ 33. Kg2 33... Nxh4+ 34. Kg1 34... Qg3+ 35. Kf1 35... Qg2+ 36. Ke1 36... Nf3+ 37. Kd1 37... Qd2#,37
Rated Blitz game,https://lichess.org/VOYkHQaP,2025.07.01,-,erre92,Fayzulloh2012,1-0,2025.07.01,00:00:09,1699,1667,+6,-6,D00,Queen's Pawn Game,300+0,Normal,1. d4 1... d5 2. e3 2... Nc6 3. Bd3 3... e5 4. c3 4... e4 5. Bc2 5... Bd6 6. Qe2 6... Nf6 7. Nd2 7... Bg4 8. f3 8... exf3 9. Ngxf3 9... Ne4 10. O-O 10... O-O 11. Nxe4 11... dxe4 12. Bxe4 12... Re8 13. Bc2 13... Ne7 14. Qf2 14... Qd7 15. Qh4 15... Bf5 16. Bd1 16... Ng6 17. Qg5 17... Re4 18. Ne5 18... Bxe5 19. Rxf5 19... Qe6 20. dxe5 20... Rxe5 21. Rxe5 21... Nxe5 22. e4 22... h6 23. Qg3 23... Rd8 24. Bf4 24... Nc4 25. Bxc7 25... Rd7 26. Bb3 26... Qc6 27. Bxc4 27... Qxc4 28. Be5 28... Qe2 29. Qxg7#,28
Rated Bullet game,https://lichess.org/VfEOEViH,2025.07.01,-,Drow23,bowhunter1412,0-1,2025.07.01,00:00:09,2168,2140,-6,+6,B00,Pirc Defense,60+0,Time forfeit,1. e4 1... d6 2. Nf3 2... Bd7 3. Nc3 3... e6 4. d4 4... a6 5. Bc4 5... h6 6. e5 6... b5 7. Bb3 7... d5 8. Ne2 8... a5 9. c3 9... a4 10. Bc2 10... Be7 11. O-O 11... h5 12. Nf4 12... Nh6 13. Nxh5 13... Ng4 14. Nxg7+ 14... Kf8 15. Nxe6+ 15... Bxe6 16. h3 16... Nh6 17. Be3 17... Nf5 18. Bxf5 18... Bxf5 19. Qd2 19... Be4 20. Ne1 20... Rg8 21. f3 21... Bh7 22. f4 22... Bh4 23. f5 23... Qc8 24. Bh6+ 24... Ke8 25. Nf3 25... Bxf5 26. Nxh4 26... Bxh3 27. Rae1 27... Qe6 28. Kh2 28... Bg4 29. Rf6 29... Qe7 30. Bf4 30... Nd7 31. Rh6 31... Be6 32. Bg3 32... Nf8 33. Rf1 33... Ng6 34. Nxg6 34... Rxg6 35. Rh8+ 35... Kd7 36. Rxa8 36... Rh6+ 37. Kg1 37... Rg6 38. Bf4 38... f5 39. Bh2 39... Qg7 40. Qf2 40... f4,40
